from, to, travel_time
3, 195, 2.791780699355666
3, 196, 2.788305542794401
3, 197, 2.806035324579185
3, 198, 2.6085132216875824
3, 199, 6.8721052280349015
3, 200, 10.253357740044603
3, 201, 11.523297228762434
3, 202, 8.380518426984557
3, 203, 3.9983443026672068
3, 204, 3.104231123349914
3, 205, 3.3204910848137557
3, 206, 3.9966926726608847
3, 207, 11.14055109612502
4, 1, 1.295795144672258
4, 2, 0.7579187423785217
4, 3, 0.5178027555551347
4, 4, 0.0
4, 5, 0.7165581366304333
4, 6, 1.482287473596817
4, 7, 1.9552153616565784
4, 8, 2.281873173249519
4, 9, 2.508240370172825
4, 10, 2.5902738877488813
4, 11, 2.9556409552374907
4, 12, 3.4928608848271105
4, 13, 4.1724846929359005
4, 14, 4.563474426614805
4, 15, 5.06335939244318
4, 16, 5.184861898594227
4, 17, 5.349929914563907
4, 18, 5.591968017172215
4, 19, 5.411002448772707
4, 20, 5.011367613070627
4, 21, 3.690104058943405
4, 22, 3.332160537406437
4, 23, 2.804790837795794
4, 24, 2.943422232332318
4, 25, 1.5066358664122463
4, 26, 2.69068504255679
4, 27, 2.3129050473116206
4, 28, 1.3396263541946503
4, 29, 0.9929771668948058
4, 30, 1.1108727168574792
4, 31, 1.7371457916795026
4, 32, 3.5735754161226465
4, 33, 3.8282395287983886
4, 34, 4.233131980139218
4, 35, 5.020050861683163
4, 36, 5.589936578740463
4, 37, 5.460840619122329
4, 38, 5.310302715400236
4, 39, 5.220155309228408
4, 40, 5.206459495382147
4, 41, 4.084235348242811
4, 42, 2.6828809270021017
4, 43, 7.689179007726475
4, 44, 7.3466274137394425
4, 45, 6.8744288905743804
4, 46, 6.5109019316885615
4, 47, 6.129752338041529
4, 48, 5.772994848381523
4, 49, 1.4750638880352236
4, 50, 1.3709379791895027
4, 51, 1.6044411191419143
4, 52, 2.4485422188522805
4, 53, 1.8636673793383929
4, 54, 1.1567759870884653
4, 55, 2.1711307061673497
4, 56, 2.718031058669372
4, 57, 3.4891954499740243
4, 58, 5.264925022554053
4, 59, 4.18628088881002
4, 60, 6.062799361252308
4, 61, 6.595928728681787
4, 62, 6.971653942582176
4, 63, 7.552656227963714
4, 64, 7.910488245704263
4, 65, 8.319213547908827
4, 66, 8.615879745277647
4, 67, 2.1924185088616897
4, 68, 3.2033066111991277
4, 69, 3.7298108129476253
4, 70, 3.440811786762342
4, 71, 3.994823681833802
4, 72, 3.32813594138844
4, 73, 3.702965278344912
4, 74, 4.319945201667184
4, 75, 4.671266261908889
4, 76, 5.787298219015998
4, 77, 6.1663397822383805
4, 78, 4.312677778243899
4, 79, 4.294661184016414
4, 80, 3.6890606133835866
4, 81, 3.4302336066008854
4, 82, 4.12113324054258
4, 83, 3.4378167693598325
4, 84, 2.7306276010699686
4, 85, 2.2700783364194823
4, 86, 2.074268279287224
4, 87, 1.930307656290251
4, 88, 1.7873346314446803
4, 89, 2.018302940697672
4, 90, 2.3257257740253805
4, 91, 2.3980625578379335
4, 92, 2.0785440077916597
4, 93, 4.483046760120771
4, 94, 5.508188710193604
4, 95, 5.405775849224224
4, 96, 5.162264730320231
4, 97, 3.8115284375863836
4, 98, 3.8259217429667887
4, 99, 7.1020263631184
4, 100, 6.640654639316313
4, 101, 6.229319981022669
4, 102, 4.2110088752198696
4, 103, 3.5007584619899954
4, 104, 3.188706616649441
4, 105, 4.950035212918928
4, 106, 4.948223133547227
4, 107, 6.792189200983493
4, 108, 7.5044888994085905
4, 109, 8.128894474870018
4, 110, 8.88585904027052
4, 111, 9.442647371071443
4, 112, 10.160691749331408
4, 113, 10.790565170881269
4, 114, 11.35673693904771
4, 115, 1.7843670891180712
4, 116, 3.2146253902087545
4, 117, 4.760027344969259
4, 118, 5.025961701442719
4, 119, 5.146572034669733
4, 120, 1.8150628214638913
4, 121, 3.9186753591041477
4, 122, 1.8708813723370488
4, 123, 5.538108086832676
4, 124, 7.090526399840676
4, 125, 3.9511061523984443
4, 126, 3.883769537473677
4, 127, 2.634191618215343
4, 128, 2.879784141821319
4, 129, 1.9871103773102983
4, 130, 1.5379883557034235
4, 131, 2.2465010228693294
4, 132, 5.950546142703207
4, 133, 4.658287437833416
4, 134, 7.056021167659528
4, 135, 5.228297007637504
4, 136, 2.8176888693413673
4, 137, 7.463001577294001
4, 138, 2.5371050902770707
4, 139, 2.3391454383167014
4, 140, 2.6907665905447966
4, 141, 3.0594124160199945
4, 142, 2.8684574758961654
4, 143, 3.2773347037033513
4, 144, 2.7842200915770885
4, 145, 2.321350025063586
4, 146, 5.240087700356428
4, 147, 5.330616337138086
4, 148, 5.258355016927611
4, 149, 5.204175557234172
4, 150, 4.932641280474202
4, 151, 5.03003728258774
4, 152, 4.009071163939848
4, 153, 3.6464107556293093
4, 154, 4.0906709713037905
4, 155, 4.477603920746292
4, 156, 2.3932120638675407
4, 157, 1.5087280560766447
4, 158, 3.83888747108347
4, 159, 4.16875800796673
4, 160, 2.60798868007527
4, 161, 1.878188588405294
4, 162, 2.2965162925551392
4, 163, 2.036584756787381
4, 164, 1.523753127498311
4, 165, 1.2953625839406926
4, 166, 0.9975559177151853
4, 167, 0.6439718124896759
4, 168, 0.3598005634208907
4, 169, 0.608909089505172
4, 170, 0.8684580759411188
4, 171, 1.3770693914163783
4, 172, 2.7842431305927406
4, 173, 2.6596917010968815
4, 174, 5.964397029994312
4, 175, 3.4412727940584937
4, 176, 7.6127485339156244
4, 177, 6.456112086598411
4, 178, 1.6903563129095667
4, 179, 11.526738723114311
4, 180, 2.023880666985686
4, 181, 1.5081532100650392
4, 182, 1.292639557864253
4, 183, 0.9777523072879017
4, 184, 0.6418611419486919
4, 185, 5.01466217772846
4, 186, 9.797252563760026
4, 187, 10.93983948849612
4, 188, 11.500860682910329
4, 189, 11.80036174860511
4, 190, 2.536384554972367
4, 191, 1.6355758740687856
4, 192, 18.452784846952188
4, 193, 2.5941113439705306
4, 194, 2.858352255610332
4, 195, 3.0102394291641374
4, 196, 3.1001345509541838
4, 197, 3.030549527365892
4, 198, 2.584154896598445
4, 199, 6.35496087513659
4, 200, 9.824284839148401
4, 201, 11.103060595698732
4, 202, 8.095947058134875
4, 203, 3.4829127568083225
4, 204, 3.4628279430557267
4, 205, 3.7067603742064326
4, 206, 3.481273218471128
4, 207, 11.016639816468794
5, 1, 2.0121707992775013
5, 2, 1.4744684124661511
5, 3, 1.2343413251248676
5, 4, 0.7165581366304333
5, 5, 0.0
5, 6, 0.7658783618856037
5, 7, 1.2391800538480329
5, 8, 1.5735302148492076
5, 9, 1.8288953332437374
5, 10, 1.9530831665525743
5, 11, 2.2932076189680197
5, 12, 2.8620124651136787
5, 13, 3.5501278430183594
5, 14, 3.952425128144871
5, 15, 4.444369940478827
5, 16, 4.532262789015519
5, 17, 4.679347344361727
5, 18, 4.908153103535927
5, 19, 4.722504618139173
5, 20, 4.312543596175763
5, 21, 2.9746607590368437
5, 22, 2.6165566497950703
5, 23, 2.0892218151905286
5, 24, 2.254613504560888
5, 25, 0.7903346454347379
5, 26, 2.916856615189842
5, 27, 2.539319007654971
5, 28, 1.4984484873160053
5, 29, 0.9928096106301458
5, 30, 0.4631787979100265
5, 31, 1.0279634707831895
5, 32, 2.895781350848509
5, 33, 3.1454038632228323
5, 34, 3.5174351362488845
5, 35, 4.303492974156949
5, 36, 4.873424114149245
5, 37, 4.745085376502003
5, 38, 4.6007181383784035
5, 39, 4.525824922479741
5, 40, 4.552393886003533
5, 41, 3.3680137299463
5, 42, 2.9132700391448325
5, 43, 7.120019245824823
5, 44, 6.7730762019590465
5, 45, 6.291749114543224
5, 46, 5.914621741543184
5, 47, 5.514322271106672
5, 48, 5.159978315362505
5, 49, 0.7922602587769207
5, 50, 0.7926597463456969
5, 51, 0.9707441529944983
5, 52, 2.6439096570256075
5, 53, 2.039292509836532
5, 54, 0.9133187113430986
5, 55, 1.506412905180018
5, 56, 2.0522915508005486
5, 57, 2.8109713310778592
5, 58, 4.592724672380572
5, 59, 3.472519298872251
5, 60, 5.347215966993622
5, 61, 5.880347164757214
5, 62, 6.255916630986318
5, 63, 6.837785200795342
5, 64, 7.195850469542649
5, 65, 7.605655141189752
5, 66, 7.902264186449973
5, 67, 1.5253104629120364
5, 68, 2.4933199247921225
5, 69, 3.015490283281517
5, 70, 2.726647585287032
5, 71, 3.2992452134024277
5, 72, 2.612696842128429
5, 73, 2.993571056671381
5, 74, 3.638783676834195
5, 75, 4.002458277771245
5, 76, 5.170200146058925
5, 77, 5.555710697194352
5, 78, 4.491101310882935
5, 79, 4.520992070757561
5, 80, 3.9412218738169704
5, 81, 3.6780320148510524
5, 82, 3.4331799000487804
5, 83, 2.778243201937055
5, 84, 2.101727508698245
5, 85, 1.636203834442723
5, 86, 1.4564795028926396
5, 87, 1.4134640072511728
5, 88, 1.5569606560440337
5, 89, 1.9011693823632723
5, 90, 2.286915864617766
5, 91, 2.4633252583175116
5, 92, 1.5028140010299282
5, 93, 3.77178629343656
5, 94, 4.821361930967998
5, 95, 4.730403383298323
5, 96, 4.5160715079285865
5, 97, 3.184978753036966
5, 98, 3.4494426655899106
5, 99, 6.458093337165167
5, 100, 5.980872727530803
5, 101, 5.559958762258681
5, 102, 4.91748968283309
5, 103, 4.195813659993141
5, 104, 3.885015638851316
5, 105, 4.2397396118138655
5, 106, 4.232775252978556
5, 107, 6.192795662026545
5, 108, 6.873869179610528
5, 109, 7.506294604361498
5, 110, 8.263852059478568
5, 111, 8.820778639994277
5, 112, 9.54750106960306
5, 113, 10.181142089893854
5, 114, 10.750202272790483
5, 115, 1.2536177642550363
5, 116, 2.569029518635622
5, 117, 4.065550824143801
5, 118, 4.346958566686537
5, 119, 4.485919397902609
5, 120, 1.792986333339806
5, 121, 3.2825897390329297
5, 122, 2.1089060069849745
5, 123, 4.822341364902314
5, 124, 6.446693379812734
5, 125, 3.241379701348465
5, 126, 3.189716168500197
5, 127, 3.341079332879619
5, 128, 3.582315685286811
5, 129, 2.703641407957394
5, 130, 1.2821797018252719
5, 131, 2.9616147822237195
5, 132, 6.300415995895056
5, 133, 4.954962033201318
5, 134, 7.438303046796718
5, 135, 5.5492771281265165
5, 136, 2.1646348816611205
5, 137, 7.849118449079537
5, 138, 2.0525590698382645
5, 139, 2.0119365950636685
5, 140, 2.4327563898917504
5, 141, 2.683676832644326
5, 142, 2.2760908402890307
5, 143, 2.5616332970401765
5, 144, 2.1767588605289236
5, 145, 2.0505104138549073
